Date,Metric_ID,Metric,Order,Value,Value_USD,Company,Currency
2012-02-01,667844491,Stock,1,17.35,17.35,TRANE TECHNOLOGIES,USD
2012-02-02,667844491,Stock,1,17.88,17.88,TRANE TECHNOLOGIES,USD
2012-02-03,667844491,Stock,1,18.51,18.51,TRANE TECHNOLOGIES,USD
2012-02-06,667844491,Stock,1,18.42,18.42,TRANE TECHNOLOGIES,USD
2012-02-07,667844491,Stock,1,18.52,18.52,TRANE TECHNOLOGIES,USD
2012-02-08,667844491,Stock,1,18.74,18.74,TRANE TECHNOLOGIES,USD
2012-02-09,667844491,Stock,1,18.71,18.71,TRANE TECHNOLOGIES,USD
2012-02-10,667844491,Stock,1,18.73,18.73,TRANE TECHNOLOGIES,USD
2012-02-13,667844491,Stock,1,19.20,19.20,TRANE TECHNOLOGIES,USD
2012-02-14,667844491,Stock,1,19.19,19.19,TRANE TECHNOLOGIES,USD
2012-02-15,667844491,Stock,1,19.36,19.36,TRANE TECHNOLOGIES,USD
2012-02-16,667844491,Stock,1,20.16,20.16,TRANE TECHNOLOGIES,USD
2012-02-17,667844491,Stock,1,20.18,20.18,TRANE TECHNOLOGIES,USD
2012-02-21,667844491,Stock,1,20.22,20.22,TRANE TECHNOLOGIES,USD
2012-02-22,667844491,Stock,1,20.14,20.14,TRANE TECHNOLOGIES,USD
2012-02-23,667844491,Stock,1,20.06,20.06,TRANE TECHNOLOGIES,USD
2012-02-24,667844491,Stock,1,19.96,19.96,TRANE TECHNOLOGIES,USD
2012-02-27,667844491,Stock,1,19.89,19.89,TRANE TECHNOLOGIES,USD
2012-02-28,667844491,Stock,1,19.77,19.77,TRANE TECHNOLOGIES,USD
2012-02-29,667844491,Stock,1,19.67,19.67,TRANE TECHNOLOGIES,USD
2012-03-01,667844491,Stock,1,19.79,19.79,TRANE TECHNOLOGIES,USD
2012-03-02,667844491,Stock,1,19.58,19.58,TRANE TECHNOLOGIES,USD
2012-03-05,667844491,Stock,1,19.10,19.10,TRANE TECHNOLOGIES,USD
2012-03-06,667844491,Stock,1,18.57,18.57,TRANE TECHNOLOGIES,USD
2012-03-07,667844491,Stock,1,18.92,18.92,TRANE TECHNOLOGIES,USD
2012-03-08,667844491,Stock,1,19.44,19.44,TRANE TECHNOLOGIES,USD
2012-03-09,667844491,Stock,1,19.43,19.43,TRANE TECHNOLOGIES,USD
2012-03-12,667844491,Stock,1,19.82,19.82,TRANE TECHNOLOGIES,USD
2012-03-13,667844491,Stock,1,20.11,20.11,TRANE TECHNOLOGIES,USD
2012-03-14,667844491,Stock,1,19.98,19.98,TRANE TECHNOLOGIES,USD
2012-03-15,667844491,Stock,1,20.23,20.23,TRANE TECHNOLOGIES,USD
2012-03-16,667844491,Stock,1,20.35,20.35,TRANE TECHNOLOGIES,USD
2012-03-19,667844491,Stock,1,20.25,20.25,TRANE TECHNOLOGIES,USD
2012-03-20,667844491,Stock,1,20.08,20.08,TRANE TECHNOLOGIES,USD
2012-03-21,667844491,Stock,1,20.15,20.15,TRANE TECHNOLOGIES,USD
2012-03-22,667844491,Stock,1,20.04,20.04,TRANE TECHNOLOGIES,USD
2012-03-23,667844491,Stock,1,20.02,20.02,TRANE TECHNOLOGIES,USD
2012-03-26,667844491,Stock,1,20.62,20.62,TRANE TECHNOLOGIES,USD
2012-03-27,667844491,Stock,1,20.55,20.55,TRANE TECHNOLOGIES,USD
2012-03-28,667844491,Stock,1,20.21,20.21,TRANE TECHNOLOGIES,USD
2012-03-29,667844491,Stock,1,20.39,20.39,TRANE TECHNOLOGIES,USD
2012-03-30,667844491,Stock,1,20.48,20.48,TRANE TECHNOLOGIES,USD
2012-04-02,667844491,Stock,1,20.64,20.64,TRANE TECHNOLOGIES,USD
2012-04-03,667844491,Stock,1,20.47,20.47,TRANE TECHNOLOGIES,USD
2012-04-04,667844491,Stock,1,20.41,20.41,TRANE TECHNOLOGIES,USD
2012-04-05,667844491,Stock,1,20.28,20.28,TRANE TECHNOLOGIES,USD
2012-04-09,667844491,Stock,1,19.79,19.79,TRANE TECHNOLOGIES,USD
2012-04-10,667844491,Stock,1,19.14,19.14,TRANE TECHNOLOGIES,USD
2012-04-11,667844491,Stock,1,19.32,19.32,TRANE TECHNOLOGIES,USD
2012-04-12,667844491,Stock,1,19.92,19.92,TRANE TECHNOLOGIES,USD
2012-04-13,667844491,Stock,1,19.65,19.65,TRANE TECHNOLOGIES,USD
2012-04-16,667844491,Stock,1,19.58,19.58,TRANE TECHNOLOGIES,USD
2012-04-17,667844491,Stock,1,19.84,19.84,TRANE TECHNOLOGIES,USD
2012-04-18,667844491,Stock,1,20.05,20.05,TRANE TECHNOLOGIES,USD
2012-04-19,667844491,Stock,1,19.88,19.88,TRANE TECHNOLOGIES,USD
2012-04-20,667844491,Stock,1,20.11,20.11,TRANE TECHNOLOGIES,USD
2012-04-23,667844491,Stock,1,19.93,19.93,TRANE TECHNOLOGIES,USD
2012-04-24,667844491,Stock,1,20.53,20.53,TRANE TECHNOLOGIES,USD
2012-04-25,667844491,Stock,1,20.79,20.79,TRANE TECHNOLOGIES,USD
2012-04-26,667844491,Stock,1,20.57,20.57,TRANE TECHNOLOGIES,USD
2012-04-27,667844491,Stock,1,21.10,21.10,TRANE TECHNOLOGIES,USD
2012-04-30,667844491,Stock,1,21.06,21.06,TRANE TECHNOLOGIES,USD
2012-05-01,667844491,Stock,1,21.40,21.40,TRANE TECHNOLOGIES,USD
2012-05-02,667844491,Stock,1,21.02,21.02,TRANE TECHNOLOGIES,USD
2012-05-03,667844491,Stock,1,20.81,20.81,TRANE TECHNOLOGIES,USD
2012-05-04,667844491,Stock,1,20.79,20.79,TRANE TECHNOLOGIES,USD
2012-05-07,667844491,Stock,1,21.13,21.13,TRANE TECHNOLOGIES,USD
2012-05-08,667844491,Stock,1,20.94,20.94,TRANE TECHNOLOGIES,USD
2012-05-09,667844491,Stock,1,22.06,22.06,TRANE TECHNOLOGIES,USD
2012-05-10,667844491,Stock,1,21.60,21.60,TRANE TECHNOLOGIES,USD
2012-05-11,667844491,Stock,1,21.41,21.41,TRANE TECHNOLOGIES,USD
2012-05-14,667844491,Stock,1,21.44,21.44,TRANE TECHNOLOGIES,USD
2012-05-15,667844491,Stock,1,21.19,21.19,TRANE TECHNOLOGIES,USD
2012-05-16,667844491,Stock,1,20.87,20.87,TRANE TECHNOLOGIES,USD
2012-05-17,667844491,Stock,1,20.14,20.14,TRANE TECHNOLOGIES,USD
2012-05-18,667844491,Stock,1,19.89,19.89,TRANE TECHNOLOGIES,USD
2012-05-21,667844491,Stock,1,20.56,20.56,TRANE TECHNOLOGIES,USD
2012-05-22,667844491,Stock,1,20.70,20.70,TRANE TECHNOLOGIES,USD
2012-05-23,667844491,Stock,1,21.11,21.11,TRANE TECHNOLOGIES,USD
2012-05-24,667844491,Stock,1,21.12,21.12,TRANE TECHNOLOGIES,USD
2012-05-25,667844491,Stock,1,20.88,20.88,TRANE TECHNOLOGIES,USD
2012-05-29,667844491,Stock,1,21.26,21.26,TRANE TECHNOLOGIES,USD
2012-05-30,667844491,Stock,1,20.68,20.68,TRANE TECHNOLOGIES,USD
2012-05-31,667844491,Stock,1,20.46,20.46,TRANE TECHNOLOGIES,USD
2012-06-01,667844491,Stock,1,19.76,19.76,TRANE TECHNOLOGIES,USD
2012-06-04,667844491,Stock,1,19.37,19.37,TRANE TECHNOLOGIES,USD
2012-06-05,667844491,Stock,1,19.60,19.60,TRANE TECHNOLOGIES,USD
2012-06-06,667844491,Stock,1,20.04,20.04,TRANE TECHNOLOGIES,USD
2012-06-07,667844491,Stock,1,20.13,20.13,TRANE TECHNOLOGIES,USD
2012-06-08,667844491,Stock,1,20.20,20.20,TRANE TECHNOLOGIES,USD
2012-06-11,667844491,Stock,1,19.52,19.52,TRANE TECHNOLOGIES,USD
2012-06-12,667844491,Stock,1,20.06,20.06,TRANE TECHNOLOGIES,USD
2012-06-13,667844491,Stock,1,19.64,19.64,TRANE TECHNOLOGIES,USD
2012-06-14,667844491,Stock,1,19.50,19.50,TRANE TECHNOLOGIES,USD
2012-06-15,667844491,Stock,1,19.44,19.44,TRANE TECHNOLOGIES,USD
2012-06-18,667844491,Stock,1,20.05,20.05,TRANE TECHNOLOGIES,USD
2012-06-19,667844491,Stock,1,20.12,20.12,TRANE TECHNOLOGIES,USD
2012-06-20,667844491,Stock,1,19.81,19.81,TRANE TECHNOLOGIES,USD
2012-06-21,667844491,Stock,1,19.41,19.41,TRANE TECHNOLOGIES,USD
2012-06-22,667844491,Stock,1,19.99,19.99,TRANE TECHNOLOGIES,USD
2012-06-25,667844491,Stock,1,19.41,19.41,TRANE TECHNOLOGIES,USD
2012-06-26,667844491,Stock,1,19.59,19.59,TRANE TECHNOLOGIES,USD
2012-06-27,667844491,Stock,1,19.97,19.97,TRANE TECHNOLOGIES,USD
2012-06-28,667844491,Stock,1,20.45,20.45,TRANE TECHNOLOGIES,USD
2012-06-29,667844491,Stock,1,20.98,20.98,TRANE TECHNOLOGIES,USD
2012-07-02,667844491,Stock,1,21.09,21.09,TRANE TECHNOLOGIES,USD
2012-07-03,667844491,Stock,1,21.39,21.39,TRANE TECHNOLOGIES,USD
2012-07-05,667844491,Stock,1,21.34,21.34,TRANE TECHNOLOGIES,USD
2012-07-06,667844491,Stock,1,21.16,21.16,TRANE TECHNOLOGIES,USD
2012-07-09,667844491,Stock,1,21.14,21.14,TRANE TECHNOLOGIES,USD
2012-07-10,667844491,Stock,1,20.19,20.19,TRANE TECHNOLOGIES,USD
2012-07-11,667844491,Stock,1,20.00,20.00,TRANE TECHNOLOGIES,USD
2012-07-12,667844491,Stock,1,19.71,19.71,TRANE TECHNOLOGIES,USD
2012-07-13,667844491,Stock,1,20.37,20.37,TRANE TECHNOLOGIES,USD
2012-07-16,667844491,Stock,1,19.71,19.71,TRANE TECHNOLOGIES,USD
2012-07-17,667844491,Stock,1,20.22,20.22,TRANE TECHNOLOGIES,USD
2012-07-18,667844491,Stock,1,20.58,20.58,TRANE TECHNOLOGIES,USD
2012-07-19,667844491,Stock,1,20.62,20.62,TRANE TECHNOLOGIES,USD
2012-07-20,667844491,Stock,1,20.02,20.02,TRANE TECHNOLOGIES,USD
2012-07-23,667844491,Stock,1,20.07,20.07,TRANE TECHNOLOGIES,USD
2012-07-24,667844491,Stock,1,19.85,19.85,TRANE TECHNOLOGIES,USD
2012-07-25,667844491,Stock,1,19.66,19.66,TRANE TECHNOLOGIES,USD
2012-07-26,667844491,Stock,1,19.89,19.89,TRANE TECHNOLOGIES,USD
2012-07-27,667844491,Stock,1,21.09,21.09,TRANE TECHNOLOGIES,USD
2012-07-30,667844491,Stock,1,21.01,21.01,TRANE TECHNOLOGIES,USD
2012-07-31,667844491,Stock,1,21.09,21.09,TRANE TECHNOLOGIES,USD
2012-08-01,667844491,Stock,1,20.83,20.83,TRANE TECHNOLOGIES,USD
2012-08-02,667844491,Stock,1,20.87,20.87,TRANE TECHNOLOGIES,USD
2012-08-03,667844491,Stock,1,21.18,21.18,TRANE TECHNOLOGIES,USD
2012-08-06,667844491,Stock,1,21.25,21.25,TRANE TECHNOLOGIES,USD
2012-08-07,667844491,Stock,1,21.72,21.72,TRANE TECHNOLOGIES,USD
2012-08-08,667844491,Stock,1,21.98,21.98,TRANE TECHNOLOGIES,USD
2012-08-09,667844491,Stock,1,22.24,22.24,TRANE TECHNOLOGIES,USD
2012-08-10,667844491,Stock,1,22.42,22.42,TRANE TECHNOLOGIES,USD
2012-08-13,667844491,Stock,1,22.39,22.39,TRANE TECHNOLOGIES,USD
2012-08-14,667844491,Stock,1,22.23,22.23,TRANE TECHNOLOGIES,USD
2012-08-15,667844491,Stock,1,22.53,22.53,TRANE TECHNOLOGIES,USD
2012-08-16,667844491,Stock,1,23.02,23.02,TRANE TECHNOLOGIES,USD
2012-08-17,667844491,Stock,1,23.07,23.07,TRANE TECHNOLOGIES,USD
2012-08-20,667844491,Stock,1,23.21,23.21,TRANE TECHNOLOGIES,USD
2012-08-21,667844491,Stock,1,23.24,23.24,TRANE TECHNOLOGIES,USD
2012-08-22,667844491,Stock,1,22.93,22.93,TRANE TECHNOLOGIES,USD
2012-08-23,667844491,Stock,1,23.07,23.07,TRANE TECHNOLOGIES,USD
2012-08-24,667844491,Stock,1,23.33,23.33,TRANE TECHNOLOGIES,USD
2012-08-27,667844491,Stock,1,23.01,23.01,TRANE TECHNOLOGIES,USD
2012-08-28,667844491,Stock,1,23.00,23.00,TRANE TECHNOLOGIES,USD
2012-08-29,667844491,Stock,1,23.03,23.03,TRANE TECHNOLOGIES,USD
2012-08-30,667844491,Stock,1,22.91,22.91,TRANE TECHNOLOGIES,USD
2012-08-31,667844491,Stock,1,23.25,23.25,TRANE TECHNOLOGIES,USD
2012-09-04,667844491,Stock,1,22.80,22.80,TRANE TECHNOLOGIES,USD
2012-09-05,667844491,Stock,1,22.65,22.65,TRANE TECHNOLOGIES,USD
2012-09-06,667844491,Stock,1,23.00,23.00,TRANE TECHNOLOGIES,USD
2012-09-07,667844491,Stock,1,22.94,22.94,TRANE TECHNOLOGIES,USD
2012-09-10,667844491,Stock,1,22.82,22.82,TRANE TECHNOLOGIES,USD
2012-09-11,667844491,Stock,1,22.94,22.94,TRANE TECHNOLOGIES,USD
2012-09-12,667844491,Stock,1,22.93,22.93,TRANE TECHNOLOGIES,USD
2012-09-13,667844491,Stock,1,22.90,22.90,TRANE TECHNOLOGIES,USD
2012-09-14,667844491,Stock,1,23.04,23.04,TRANE TECHNOLOGIES,USD
2012-09-17,667844491,Stock,1,22.82,22.82,TRANE TECHNOLOGIES,USD
2012-09-18,667844491,Stock,1,22.71,22.71,TRANE TECHNOLOGIES,USD
2012-09-19,667844491,Stock,1,22.89,22.89,TRANE TECHNOLOGIES,USD
2012-09-20,667844491,Stock,1,23.15,23.15,TRANE TECHNOLOGIES,USD
2012-09-21,667844491,Stock,1,23.41,23.41,TRANE TECHNOLOGIES,USD
2012-09-24,667844491,Stock,1,23.13,23.13,TRANE TECHNOLOGIES,USD
2012-09-25,667844491,Stock,1,22.51,22.51,TRANE TECHNOLOGIES,USD
2012-09-26,667844491,Stock,1,22.30,22.30,TRANE TECHNOLOGIES,USD
2012-09-27,667844491,Stock,1,22.53,22.53,TRANE TECHNOLOGIES,USD
2012-09-28,667844491,Stock,1,22.37,22.37,TRANE TECHNOLOGIES,USD
2012-10-01,667844491,Stock,1,22.20,22.20,TRANE TECHNOLOGIES,USD
2012-10-02,667844491,Stock,1,22.32,22.32,TRANE TECHNOLOGIES,USD
2012-10-03,667844491,Stock,1,22.40,22.40,TRANE TECHNOLOGIES,USD
2012-10-04,667844491,Stock,1,22.78,22.78,TRANE TECHNOLOGIES,USD
2012-10-05,667844491,Stock,1,22.50,22.50,TRANE TECHNOLOGIES,USD
2012-10-08,667844491,Stock,1,22.57,22.57,TRANE TECHNOLOGIES,USD
2012-10-09,667844491,Stock,1,22.11,22.11,TRANE TECHNOLOGIES,USD
2012-10-10,667844491,Stock,1,22.28,22.28,TRANE TECHNOLOGIES,USD
2012-10-11,667844491,Stock,1,22.15,22.15,TRANE TECHNOLOGIES,USD
2012-10-12,667844491,Stock,1,22.11,22.11,TRANE TECHNOLOGIES,USD
2012-10-15,667844491,Stock,1,22.20,22.20,TRANE TECHNOLOGIES,USD
2012-10-16,667844491,Stock,1,22.74,22.74,TRANE TECHNOLOGIES,USD
2012-10-17,667844491,Stock,1,22.81,22.81,TRANE TECHNOLOGIES,USD
2012-10-18,667844491,Stock,1,22.79,22.79,TRANE TECHNOLOGIES,USD
2012-10-19,667844491,Stock,1,23.13,23.13,TRANE TECHNOLOGIES,USD
2012-10-22,667844491,Stock,1,23.23,23.23,TRANE TECHNOLOGIES,USD
2012-10-23,667844491,Stock,1,22.76,22.76,TRANE TECHNOLOGIES,USD
2012-10-24,667844491,Stock,1,23.01,23.01,TRANE TECHNOLOGIES,USD
2012-10-25,667844491,Stock,1,23.15,23.15,TRANE TECHNOLOGIES,USD
2012-10-26,667844491,Stock,1,23.14,23.14,TRANE TECHNOLOGIES,USD
2012-10-31,667844491,Stock,1,23.47,23.47,TRANE TECHNOLOGIES,USD
2012-11-01,667844491,Stock,1,23.55,23.55,TRANE TECHNOLOGIES,USD
2012-11-02,667844491,Stock,1,23.46,23.46,TRANE TECHNOLOGIES,USD
2012-11-05,667844491,Stock,1,23.74,23.74,TRANE TECHNOLOGIES,USD
2012-11-06,667844491,Stock,1,23.92,23.92,TRANE TECHNOLOGIES,USD
2012-11-07,667844491,Stock,1,23.37,23.37,TRANE TECHNOLOGIES,USD
2012-11-08,667844491,Stock,1,23.23,23.23,TRANE TECHNOLOGIES,USD
2012-11-09,667844491,Stock,1,22.88,22.88,TRANE TECHNOLOGIES,USD
2012-11-12,667844491,Stock,1,22.92,22.92,TRANE TECHNOLOGIES,USD
2012-11-13,667844491,Stock,1,23.00,23.00,TRANE TECHNOLOGIES,USD
2012-11-14,667844491,Stock,1,22.60,22.60,TRANE TECHNOLOGIES,USD
2012-11-15,667844491,Stock,1,22.62,22.62,TRANE TECHNOLOGIES,USD
2012-11-16,667844491,Stock,1,22.60,22.60,TRANE TECHNOLOGIES,USD
2012-11-19,667844491,Stock,1,23.17,23.17,TRANE TECHNOLOGIES,USD
2012-11-20,667844491,Stock,1,23.58,23.58,TRANE TECHNOLOGIES,USD
2012-11-21,667844491,Stock,1,23.76,23.76,TRANE TECHNOLOGIES,USD
2012-11-23,667844491,Stock,1,24.07,24.07,TRANE TECHNOLOGIES,USD
2012-11-26,667844491,Stock,1,23.91,23.91,TRANE TECHNOLOGIES,USD
2012-11-27,667844491,Stock,1,23.83,23.83,TRANE TECHNOLOGIES,USD
2012-11-28,667844491,Stock,1,24.06,24.06,TRANE TECHNOLOGIES,USD
2012-11-29,667844491,Stock,1,24.29,24.29,TRANE TECHNOLOGIES,USD
2012-11-30,667844491,Stock,1,24.34,24.34,TRANE TECHNOLOGIES,USD
2012-12-03,667844491,Stock,1,23.93,23.93,TRANE TECHNOLOGIES,USD
2012-12-04,667844491,Stock,1,23.88,23.88,TRANE TECHNOLOGIES,USD
2012-12-05,667844491,Stock,1,24.17,24.17,TRANE TECHNOLOGIES,USD
2012-12-06,667844491,Stock,1,24.05,24.05,TRANE TECHNOLOGIES,USD
2012-12-07,667844491,Stock,1,24.30,24.30,TRANE TECHNOLOGIES,USD
2012-12-10,667844491,Stock,1,23.85,23.85,TRANE TECHNOLOGIES,USD
2012-12-11,667844491,Stock,1,23.77,23.77,TRANE TECHNOLOGIES,USD
2012-12-12,667844491,Stock,1,23.88,23.88,TRANE TECHNOLOGIES,USD
2012-12-13,667844491,Stock,1,23.81,23.81,TRANE TECHNOLOGIES,USD
2012-12-14,667844491,Stock,1,23.83,23.83,TRANE TECHNOLOGIES,USD
2012-12-17,667844491,Stock,1,23.71,23.71,TRANE TECHNOLOGIES,USD
2012-12-18,667844491,Stock,1,24.15,24.15,TRANE TECHNOLOGIES,USD
2012-12-19,667844491,Stock,1,24.27,24.27,TRANE TECHNOLOGIES,USD
2012-12-20,667844491,Stock,1,24.47,24.47,TRANE TECHNOLOGIES,USD
2012-12-21,667844491,Stock,1,23.59,23.59,TRANE TECHNOLOGIES,USD
2012-12-24,667844491,Stock,1,23.53,23.53,TRANE TECHNOLOGIES,USD
2012-12-26,667844491,Stock,1,23.43,23.43,TRANE TECHNOLOGIES,USD
2012-12-27,667844491,Stock,1,23.57,23.57,TRANE TECHNOLOGIES,USD
2012-12-28,667844491,Stock,1,23.47,23.47,TRANE TECHNOLOGIES,USD
2012-12-31,667844491,Stock,1,24.01,24.01,TRANE TECHNOLOGIES,USD
2013-01-02,667844491,Stock,1,24.77,24.77,TRANE TECHNOLOGIES,USD
2013-01-03,667844491,Stock,1,24.51,24.51,TRANE TECHNOLOGIES,USD
2013-01-04,667844491,Stock,1,24.92,24.92,TRANE TECHNOLOGIES,USD
2013-01-07,667844491,Stock,1,24.53,24.53,TRANE TECHNOLOGIES,USD
2013-01-08,667844491,Stock,1,24.65,24.65,TRANE TECHNOLOGIES,USD
2013-01-09,667844491,Stock,1,24.64,24.64,TRANE TECHNOLOGIES,USD
2013-01-10,667844491,Stock,1,24.84,24.84,TRANE TECHNOLOGIES,USD
2013-01-11,667844491,Stock,1,24.83,24.83,TRANE TECHNOLOGIES,USD
2013-01-14,667844491,Stock,1,24.91,24.91,TRANE TECHNOLOGIES,USD
2013-01-15,667844491,Stock,1,24.93,24.93,TRANE TECHNOLOGIES,USD
2013-01-16,667844491,Stock,1,24.77,24.77,TRANE TECHNOLOGIES,USD
2013-01-17,667844491,Stock,1,25.51,25.51,TRANE TECHNOLOGIES,USD
2013-01-18,667844491,Stock,1,25.35,25.35,TRANE TECHNOLOGIES,USD
2013-01-22,667844491,Stock,1,25.38,25.38,TRANE TECHNOLOGIES,USD
2013-01-23,667844491,Stock,1,25.46,25.46,TRANE TECHNOLOGIES,USD
2013-01-24,667844491,Stock,1,25.58,25.58,TRANE TECHNOLOGIES,USD
2013-01-25,667844491,Stock,1,25.77,25.77,TRANE TECHNOLOGIES,USD
2013-01-28,667844491,Stock,1,25.61,25.61,TRANE TECHNOLOGIES,USD
2013-01-29,667844491,Stock,1,25.77,25.77,TRANE TECHNOLOGIES,USD
2013-01-30,667844491,Stock,1,25.85,25.85,TRANE TECHNOLOGIES,USD
2013-01-31,667844491,Stock,1,25.73,25.73,TRANE TECHNOLOGIES,USD
2013-02-01,667844491,Stock,1,26.22,26.22,TRANE TECHNOLOGIES,USD
2013-02-04,667844491,Stock,1,25.94,25.94,TRANE TECHNOLOGIES,USD
2013-02-05,667844491,Stock,1,26.61,26.61,TRANE TECHNOLOGIES,USD
2013-02-06,667844491,Stock,1,26.42,26.42,TRANE TECHNOLOGIES,USD
2013-02-07,667844491,Stock,1,26.04,26.04,TRANE TECHNOLOGIES,USD
2013-02-08,667844491,Stock,1,26.75,26.75,TRANE TECHNOLOGIES,USD
2013-02-11,667844491,Stock,1,26.51,26.51,TRANE TECHNOLOGIES,USD
2013-02-12,667844491,Stock,1,26.56,26.56,TRANE TECHNOLOGIES,USD
2013-02-13,667844491,Stock,1,26.63,26.63,TRANE TECHNOLOGIES,USD
2013-02-14,667844491,Stock,1,26.55,26.55,TRANE TECHNOLOGIES,USD
2013-02-15,667844491,Stock,1,26.55,26.55,TRANE TECHNOLOGIES,USD
2013-02-19,667844491,Stock,1,26.86,26.86,TRANE TECHNOLOGIES,USD
2013-02-20,667844491,Stock,1,26.48,26.48,TRANE TECHNOLOGIES,USD
2013-02-21,667844491,Stock,1,26.16,26.16,TRANE TECHNOLOGIES,USD
2013-02-22,667844491,Stock,1,26.34,26.34,TRANE TECHNOLOGIES,USD
2013-02-25,667844491,Stock,1,25.50,25.50,TRANE TECHNOLOGIES,USD
2013-02-26,667844491,Stock,1,25.69,25.69,TRANE TECHNOLOGIES,USD
2013-02-27,667844491,Stock,1,26.22,26.22,TRANE TECHNOLOGIES,USD
2013-02-28,667844491,Stock,1,26.36,26.36,TRANE TECHNOLOGIES,USD
2013-03-01,667844491,Stock,1,26.00,26.00,TRANE TECHNOLOGIES,USD
2013-03-04,667844491,Stock,1,26.08,26.08,TRANE TECHNOLOGIES,USD
2013-03-05,667844491,Stock,1,26.66,26.66,TRANE TECHNOLOGIES,USD
2013-03-06,667844491,Stock,1,26.76,26.76,TRANE TECHNOLOGIES,USD
2013-03-07,667844491,Stock,1,26.90,26.90,TRANE TECHNOLOGIES,USD
2013-03-08,667844491,Stock,1,27.30,27.30,TRANE TECHNOLOGIES,USD
2013-03-11,667844491,Stock,1,27.56,27.56,TRANE TECHNOLOGIES,USD
2013-03-12,667844491,Stock,1,27.66,27.66,TRANE TECHNOLOGIES,USD
2013-03-13,667844491,Stock,1,27.72,27.72,TRANE TECHNOLOGIES,USD
2013-03-14,667844491,Stock,1,28.04,28.04,TRANE TECHNOLOGIES,USD
2013-03-15,667844491,Stock,1,27.84,27.84,TRANE TECHNOLOGIES,USD
2013-03-18,667844491,Stock,1,27.67,27.67,TRANE TECHNOLOGIES,USD
2013-03-19,667844491,Stock,1,27.71,27.71,TRANE TECHNOLOGIES,USD
2013-03-20,667844491,Stock,1,28.39,28.39,TRANE TECHNOLOGIES,USD
2013-03-21,667844491,Stock,1,27.95,27.95,TRANE TECHNOLOGIES,USD
2013-03-22,667844491,Stock,1,27.90,27.90,TRANE TECHNOLOGIES,USD
2013-03-25,667844491,Stock,1,27.69,27.69,TRANE TECHNOLOGIES,USD
2013-03-26,667844491,Stock,1,27.84,27.84,TRANE TECHNOLOGIES,USD
2013-03-27,667844491,Stock,1,27.32,27.32,TRANE TECHNOLOGIES,USD
2013-03-28,667844491,Stock,1,27.65,27.65,TRANE TECHNOLOGIES,USD
2013-04-01,667844491,Stock,1,27.34,27.34,TRANE TECHNOLOGIES,USD
2013-04-02,667844491,Stock,1,27.27,27.27,TRANE TECHNOLOGIES,USD
2013-04-03,667844491,Stock,1,27.10,27.10,TRANE TECHNOLOGIES,USD
2013-04-04,667844491,Stock,1,27.39,27.39,TRANE TECHNOLOGIES,USD
2013-04-05,667844491,Stock,1,27.15,27.15,TRANE TECHNOLOGIES,USD
2013-04-08,667844491,Stock,1,27.60,27.60,TRANE TECHNOLOGIES,USD
2013-04-09,667844491,Stock,1,27.95,27.95,TRANE TECHNOLOGIES,USD
2013-04-10,667844491,Stock,1,28.22,28.22,TRANE TECHNOLOGIES,USD
2013-04-11,667844491,Stock,1,28.49,28.49,TRANE TECHNOLOGIES,USD
2013-04-12,667844491,Stock,1,28.23,28.23,TRANE TECHNOLOGIES,USD
2013-04-15,667844491,Stock,1,27.02,27.02,TRANE TECHNOLOGIES,USD
2013-04-16,667844491,Stock,1,27.63,27.63,TRANE TECHNOLOGIES,USD
2013-04-17,667844491,Stock,1,27.09,27.09,TRANE TECHNOLOGIES,USD
2013-04-18,667844491,Stock,1,26.91,26.91,TRANE TECHNOLOGIES,USD
2013-04-19,667844491,Stock,1,27.09,27.09,TRANE TECHNOLOGIES,USD
2013-04-22,667844491,Stock,1,27.14,27.14,TRANE TECHNOLOGIES,USD
2013-04-23,667844491,Stock,1,26.87,26.87,TRANE TECHNOLOGIES,USD
2013-04-24,667844491,Stock,1,27.23,27.23,TRANE TECHNOLOGIES,USD
2013-04-25,667844491,Stock,1,27.54,27.54,TRANE TECHNOLOGIES,USD
2013-04-26,667844491,Stock,1,27.13,27.13,TRANE TECHNOLOGIES,USD
2013-04-29,667844491,Stock,1,27.26,27.26,TRANE TECHNOLOGIES,USD
2013-04-30,667844491,Stock,1,27.04,27.04,TRANE TECHNOLOGIES,USD
2013-05-01,667844491,Stock,1,26.25,26.25,TRANE TECHNOLOGIES,USD
2013-05-02,667844491,Stock,1,26.37,26.37,TRANE TECHNOLOGIES,USD
2013-05-03,667844491,Stock,1,27.20,27.20,TRANE TECHNOLOGIES,USD
2013-05-06,667844491,Stock,1,27.42,27.42,TRANE TECHNOLOGIES,USD
2013-05-07,667844491,Stock,1,27.82,27.82,TRANE TECHNOLOGIES,USD
2013-05-08,667844491,Stock,1,27.91,27.91,TRANE TECHNOLOGIES,USD
2013-05-09,667844491,Stock,1,28.08,28.08,TRANE TECHNOLOGIES,USD
2013-05-10,667844491,Stock,1,28.35,28.35,TRANE TECHNOLOGIES,USD
2013-05-13,667844491,Stock,1,28.16,28.16,TRANE TECHNOLOGIES,USD
2013-05-14,667844491,Stock,1,28.77,28.77,TRANE TECHNOLOGIES,USD
2013-05-15,667844491,Stock,1,28.60,28.60,TRANE TECHNOLOGIES,USD
2013-05-16,667844491,Stock,1,28.58,28.58,TRANE TECHNOLOGIES,USD
